,contract_address,evt_tx_hash,evt_tx_from,evt_tx_to,evt_index,evt_block_time,evt_block_number,evt_block_date,proposalId,reason,support,voter,weight
513,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x42104a42b8f4cd981c6ee1626780740f8af9b7a652525267b0614cd401582cc4,0xf89d27b6df85340fedf5ca1eb0216b1b96e105a8,0xcdf27f107725988f2261ce2256bdfcde8b382b10,77,2024-05-26 12:27:43.000 UTC,120563843.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xf89d27b6df85340fedf5ca1eb0216b1b96e105a8,1352998542149545243
514,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xcdbffa25e282d2fde19fa5f74f866f3546d8bc7d15dd986056959b0a7d055d82,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,13,2024-05-26 12:27:33.000 UTC,120563838.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,154000000000000000000
515,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x38084920b4a05c857f2a5f6932e4c4eaf825c424ca8f25ddd96d819c89696616,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,115,2024-05-26 12:28:13.000 UTC,120563858.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,154000000000000000000
516,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x51243022ba8b6d9290cc1ba7178e382fb2eda0f56106575e2c88335a0512a3f8,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,15,2024-05-26 12:28:05.000 UTC,120563854.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,154000000000000000000
517,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x2d809446e67eda9806d155b0477b8d7fb5c818abd346a05dca25826c2e495373,0xf9e62749c390319a724e4c62a9a5e8c44c35fd01,0xcdf27f107725988f2261ce2256bdfcde8b382b10,223,2024-05-26 12:28:15.000 UTC,120563859.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xf9e62749c390319a724e4c62a9a5e8c44c35fd01,6961271001979678796
518,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa2dfa07899007cbda38d3e0f3bc345b4b6ac490dad1715404f405d1e1752b683,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,4,2024-05-26 12:28:21.000 UTC,120563862.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,154000000000000000000
519,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x3b74195e78f9aa62101148fea31a5191881298025f766e0fe386d8cf4a814a12,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,0xcdf27f107725988f2261ce2256bdfcde8b382b10,39,2024-05-26 12:28:29.000 UTC,120563866.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xe52b511c99c156b6716160240ad1cba9d2aaf1a4,154000000000000000000
520,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x64191125d9139f5a97af9f7c971072fee5bb2f817ca9a8dd1d2160d67ae22841,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,84,2024-05-26 12:30:11.000 UTC,120563917.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
521,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xe3f3338cd8612b945b043d720f12da824cd64ec27afe6c57af462c17db42cacf,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,8,2024-05-26 12:30:39.000 UTC,120563931.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
522,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x0b30f383815b40b71f37f98ee64019747eb0945c14bd2647b99fc80a362c0259,0xf9e62749c390319a724e4c62a9a5e8c44c35fd01,0xcdf27f107725988f2261ce2256bdfcde8b382b10,55,2024-05-26 12:31:05.000 UTC,120563944.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xf9e62749c390319a724e4c62a9a5e8c44c35fd01,6961271001979678796
523,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x27be98b0b9a613957934122cbbb315d2892571ef2c897a8eabcb500a0cf1a958,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,9,2024-05-26 12:31:13.000 UTC,120563948.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
524,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x0b3737efe0affc2d6b7a830554f94d7b337aa965c77a7791b8d5c1206f01e589,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,52,2024-05-26 12:31:43.000 UTC,120563963.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,2,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
525,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x629581f7f82c193e853c5bb2d9826768a60af9acdb5f4b811d35dbddb7817b38,0x225b21111bcc0f894058a275a468ab027eb18800,0xcdf27f107725988f2261ce2256bdfcde8b382b10,52,2024-05-26 12:31:45.000 UTC,120563964.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x225b21111bcc0f894058a275a468ab027eb18800,1093503705800352484
526,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x2a015d1f369364760085655b182cd2eaf606c6cc6023316a36fdbb44a8d1460e,0x025376e7e7f161a198fb5fc90a220a553836d11a,0xcdf27f107725988f2261ce2256bdfcde8b382b10,36,2024-05-26 12:32:31.000 UTC,120563987.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,The intents are very ambitious as it should be. ,1,0x025376e7e7f161a198fb5fc90a220a553836d11a,15697374683885567566425
527,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x1998cd1755e6fd41dbb7db9d0e310356c78288b8cc417003091a9fbddba085e4,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,4,2024-05-26 12:32:19.000 UTC,120563981.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
528,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x3df90386022908e4b1880412fcb6ee1ae3a392b41613262ac7eca78b54b09f02,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,0xcdf27f107725988f2261ce2256bdfcde8b382b10,25,2024-05-26 12:32:21.000 UTC,120563982.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,6478598598908795843
529,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x73b3e6be71e7a90cb1bf1437289e635009efc915175d8b2865da1d776981bed6,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,0xcdf27f107725988f2261ce2256bdfcde8b382b10,4,2024-05-26 12:32:45.000 UTC,120563994.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,6478598598908795843
530,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf8985b663db9b2a18224aa3ddb717ab4cf14d0e589f4879b8861ff09c0899cba,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,0xcdf27f107725988f2261ce2256bdfcde8b382b10,59,2024-05-26 12:33:19.000 UTC,120564011.0,2024-05-26,6975052961793121236744122111241179429220183353809219742149740939877970567765,,2,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,6478598598908795843
531,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf24bbffb12cb5d3cecc8aa88f20a742fd448271138208378d6d72d4ebec54634,0x225b21111bcc0f894058a275a468ab027eb18800,0xcdf27f107725988f2261ce2256bdfcde8b382b10,25,2024-05-26 12:33:03.000 UTC,120564003.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x225b21111bcc0f894058a275a468ab027eb18800,1093503705800352484
532,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x09b244cc08bad26b9154694919567594fd9e8640a040b35836b856d323fc298a,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,81,2024-05-26 12:33:35.000 UTC,120564019.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
533,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x50fb54d7c949e443936690c37b82ab3c16189288c41174ae46ff164cce6b627f,0x225b21111bcc0f894058a275a468ab027eb18800,0xcdf27f107725988f2261ce2256bdfcde8b382b10,6,2024-05-26 12:33:37.000 UTC,120564020.0,2024-05-26,6975052961793121236744122111241179429220183353809219742149740939877970567765,,2,0x225b21111bcc0f894058a275a468ab027eb18800,1093503705800352484
534,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa3d611a8a5098659a9938b8058161a9ca1e8c375acef68bdda7dd56f177db1c2,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,0xcdf27f107725988f2261ce2256bdfcde8b382b10,15,2024-05-26 12:34:07.000 UTC,120564035.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x664e45e5aaffb1df385f6a4226d0008cf3745ae9,6478598598908795843
535,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x225ec2429d4e6935e8d0e83ce05f4dc4c5bf6fe88d28fb255fc52e3bb20ca4ce,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,0xcdf27f107725988f2261ce2256bdfcde8b382b10,30,2024-05-26 12:34:17.000 UTC,120564040.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x93e5de52d6bc3b3f85f4df5e03ca6060ae8d045e,456574638712833081008
536,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x268c4fa832bcbf14695be695ef0fdbe62c5a80712650f9ebdc7b6b5e00c9655c,0xa235607616a165909e87c77c714ac71031ff89a3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,128,2024-05-26 08:46:37.000 UTC,120557210.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xa235607616a165909e87c77c714ac71031ff89a3,22809008049344529358
537,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x73810360023f0137ede6c06635e65c9f6bd006ab87cc3f48ac49fc43bfcdd9a1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,3,2024-05-26 08:46:57.000 UTC,120557220.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
538,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x872e7d67e399d1c9b88cbedb7ac4a0d618e8e457c8e9991c75a1ee5b7c8ced24,0xa235607616a165909e87c77c714ac71031ff89a3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,16,2024-05-26 08:47:23.000 UTC,120557233.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xa235607616a165909e87c77c714ac71031ff89a3,22809008049344529358
539,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x5629d87fa514295480ce50c3237afcd7a3ee34216f5f2ae3886f610bbaadc822,0xa235607616a165909e87c77c714ac71031ff89a3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0,2024-05-26 08:47:47.000 UTC,120557245.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xa235607616a165909e87c77c714ac71031ff89a3,22809008049344529358
540,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xe7234a057b1a8df7e30d53457ce76760f4ec4171a8c47f5619c05720715abfdf,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,7,2024-05-26 08:47:43.000 UTC,120557243.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
541,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x9407275c3bbb399af1e22279917a8206d7b44f2fe1d856469b7c01e5848156c5,0xa235607616a165909e87c77c714ac71031ff89a3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,211,2024-05-26 08:48:07.000 UTC,120557255.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xa235607616a165909e87c77c714ac71031ff89a3,22809008049344529358
542,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xa2486961eed05e932d425b6e1ef0d695d771c6250a5d23cfe6dcddd737a8bb4a,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,59,2024-05-26 08:48:21.000 UTC,120557262.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
543,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xd706c1d2fe98676305fdd64bf46b8b15d32eb89291f727c55d4a565ddc949a0f,0x16e3f269c3fb5dcc5844e0e5e7f8bf16270e9755,0xcdf27f107725988f2261ce2256bdfcde8b382b10,2,2024-05-26 08:48:19.000 UTC,120557261.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x16e3f269c3fb5dcc5844e0e5e7f8bf16270e9755,0
544,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xd05446b7445788bc7642c1702fa5fb1fb576719eb43842275875ca23fb8fd9c5,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,5,2024-05-26 08:48:27.000 UTC,120557265.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
545,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x66a01c2e2291707f4408cb5e29e984b158723fd23612ea1b63609e89992a075e,0xa235607616a165909e87c77c714ac71031ff89a3,0xcdf27f107725988f2261ce2256bdfcde8b382b10,8,2024-05-26 08:48:37.000 UTC,120557270.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xa235607616a165909e87c77c714ac71031ff89a3,22809008049344529358
546,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xee8912d304b011c9ab36fc1c46c9a43ba8935868696d566ab0bac9e3a2895aa8,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,231,2024-05-26 08:48:45.000 UTC,120557274.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
547,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf37a054d36e582b5723b4746fa33b6a1a3e2b0167cb56f5e6a807b2eed8d322b,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,16,2024-05-26 08:49:27.000 UTC,120557295.0,2024-05-26,6975052961793121236744122111241179429220183353809219742149740939877970567765,,2,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
548,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf68240019bf52af2f2fc34382cb74650a70d19aee61c9f102edb3cef5b4e076d,0x25d7d0a6689f45a9496812c9d05d0692c8832615,0xcdf27f107725988f2261ce2256bdfcde8b382b10,24,2024-05-26 08:51:17.000 UTC,120557350.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x25d7d0a6689f45a9496812c9d05d0692c8832615,1988022458586254156
549,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x38e1d78f1dc6a135a81b8580c7d58745b82818577a412f59ea6cb7400b28de3a,0x0a94123343744c58920d891067dd42bc08cf35ca,0xcdf27f107725988f2261ce2256bdfcde8b382b10,44,2024-05-26 08:53:37.000 UTC,120557420.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x0a94123343744c58920d891067dd42bc08cf35ca,173129439035234580
550,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x4e88a367e53dca6704a52c72178d2e48c534192efce5f6f18d30c82a5a2e9fec,0x0a94123343744c58920d891067dd42bc08cf35ca,0xcdf27f107725988f2261ce2256bdfcde8b382b10,29,2024-05-26 08:54:13.000 UTC,120557438.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x0a94123343744c58920d891067dd42bc08cf35ca,173129439035234580
551,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x4c387a33ceb639d918c7b6b370e132f5db9bafe9af6ed936ac7a99c73df6676d,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,2,2024-05-26 08:54:05.000 UTC,120557434.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
552,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x64acdb75dc6804b6fdb7e7527fe105da15fc04ff100bf20c23d6f6d9e0092192,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,3,2024-05-26 08:55:27.000 UTC,120557475.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
553,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xc0cdb342bfa7901ddda7f42f9b8a73ed7b9bdb59f3fdbe80d2e5a54916635222,0x0a94123343744c58920d891067dd42bc08cf35ca,0xcdf27f107725988f2261ce2256bdfcde8b382b10,220,2024-05-26 08:55:39.000 UTC,120557481.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x0a94123343744c58920d891067dd42bc08cf35ca,173129439035234580
554,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xcd799180c7e2df0024e831151e77a35d54f0cb0563a631bada564d1807a6fd18,0x0a94123343744c58920d891067dd42bc08cf35ca,0xcdf27f107725988f2261ce2256bdfcde8b382b10,48,2024-05-26 08:56:11.000 UTC,120557497.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x0a94123343744c58920d891067dd42bc08cf35ca,173129439035234580
555,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf64720001563479d19b6d4e93da7dc9db55c7d2c0353aef5a3e35675a91523ca,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,1,2024-05-26 08:55:57.000 UTC,120557490.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
556,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x206816a4a1dc9758d92ecc1aeadc1b00b31f699672035b60f654d6f7c94b99ec,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0,2024-05-26 08:56:17.000 UTC,120557500.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
557,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x4dcbcd69e5321c059ae47bafa87ff09dd63972dfe816da63948bbe363526516d,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,15,2024-05-26 08:56:41.000 UTC,120557512.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
558,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xd9147996c9fcb46eea650485c356fcf359c68f7614c0f1d7e75a2e72940d8f7b,0x0a94123343744c58920d891067dd42bc08cf35ca,0xcdf27f107725988f2261ce2256bdfcde8b382b10,58,2024-05-26 08:56:57.000 UTC,120557520.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x0a94123343744c58920d891067dd42bc08cf35ca,173129439035234580
559,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xfbf119e20dc82e3b9ac5d530fe5bfc4e8722c3d1886076209c98cbd54b580288,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,23,2024-05-26 08:57:15.000 UTC,120557529.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
560,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xdc783e5f2b162d09e2f5d80392f935e448ccdeb39e028fd977887a795436ab12,0x0a94123343744c58920d891067dd42bc08cf35ca,0xcdf27f107725988f2261ce2256bdfcde8b382b10,55,2024-05-26 08:57:25.000 UTC,120557534.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0x0a94123343744c58920d891067dd42bc08cf35ca,173129439035234580
561,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xb4cd37b42cd28b45f9cc5a1069f6764b088d43ebbb040ccb27d8099ea8f755de,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,0xcdf27f107725988f2261ce2256bdfcde8b382b10,2,2024-05-26 08:58:01.000 UTC,120557552.0,2024-05-26,89250535338859095270968116984279971013811713632639468811376241520756760598962,,1,0xd5a18ba9657b04dc3792ad1d6cbc7041deea8bd2,172088348181955674355
562,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x61d9e5eb76d8fe6d144aa7159b2f45169b5bc729515a06e21b1fe4ecdd683695,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,0xcdf27f107725988f2261ce2256bdfcde8b382b10,22,2024-05-26 08:59:43.000 UTC,120557603.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,143114115026735579
563,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xcb815730a75d684174143caabf2c2b2d9a21b42dbea5abca48c830a7ed6c614d,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,0xcdf27f107725988f2261ce2256bdfcde8b382b10,39,2024-05-26 09:00:13.000 UTC,120557618.0,2024-05-26,23296680451920040311284556255465306513981293154669425902294655221457403608367,,1,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,143114115026735579
564,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x647bae05302fd4cad97af9b72bdc7fd9baee83ca03a6679771ac2706a4e6c1de,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,0xcdf27f107725988f2261ce2256bdfcde8b382b10,120,2024-05-26 09:01:11.000 UTC,120557647.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,143114115026735579
565,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x51251d57e0957a2cab206a64216094314475aec25a5b88d394435ffc7f675079,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,0xcdf27f107725988f2261ce2256bdfcde8b382b10,36,2024-05-26 09:01:37.000 UTC,120557660.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,143114115026735579
566,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xf2295f89b2bdba7d518574ce384455432c734e9d1b73ee05d1a83e2fb1e27ab2,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,0xcdf27f107725988f2261ce2256bdfcde8b382b10,11,2024-05-26 09:02:05.000 UTC,120557674.0,2024-05-26,47257038716514883626179774712509684309799801257166588609178192779726195852111,,1,0x6db67ff04de1dfa49492e9081eb840e4e88e0b71,143114115026735579
567,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xbeaccf0eab665c05136d06fd00b907fb145bf77633842cb5ef9369227439ca2d,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,0xcdf27f107725988f2261ce2256bdfcde8b382b10,15,2024-05-26 09:03:41.000 UTC,120557722.0,2024-05-26,4537769538885163906898768401836322976193114338273264147746088063279656611139,,1,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,579868383768541915273
568,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0xc60567f2774b0eb8e14e08c5329a3a3ffa7a117eec4c2e38bc4999457f4e7468,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,0xcdf27f107725988f2261ce2256bdfcde8b382b10,62,2024-05-26 09:04:11.000 UTC,120557737.0,2024-05-26,6975052961793121236744122111241179429220183353809219742149740939877970567765,,2,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,579868383768541915273
569,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x740303e970d945632b6b6829b3da1300fb0770c8186415e1a093a44d856ba0eb,0x2c785da7749930cc2951d977b95598956ac4cac0,0xcdf27f107725988f2261ce2256bdfcde8b382b10,209,2024-05-26 09:04:01.000 UTC,120557732.0,2024-05-26,72085170435228531173144599119267762084652443676555508407874836206178427511368,,1,0x2c785da7749930cc2951d977b95598956ac4cac0,0
570,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x977cfdab2e95a60db4ffc76e48d73db56d8a2eabbf8d79cd7769ad0735f69252,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,0xcdf27f107725988f2261ce2256bdfcde8b382b10,4,2024-05-26 09:04:29.000 UTC,120557746.0,2024-05-26,105090569675606228680479820654354019470447822380910214626164858605991232311940,,1,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,579868383768541915273
571,0xcdf27f107725988f2261ce2256bdfcde8b382b10,0x3f562e9d4574ed85fb9d4d93c24038f435473d00ae62bb032b605421cd62f59c,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,0xcdf27f107725988f2261ce2256bdfcde8b382b10,3,2024-05-26 09:05:05.000 UTC,120557764.0,2024-05-26,46662599590868619415724059715206858415123913604990481279137083354870809650669,,1,0xd32b717534c33849c7fc8d9e1f4baf73c65893ad,579868383768541915273
