,delegate,delegate_rank,delegate_name,delegator_link,col1,dt_voting_power,pct_voting_power,col2,vp_change_30d,pct_vp_change_30d,col3,num_delegators,pct_delegators,delegate_name_raw,delegate_address,rn,running_pct_voting_power,running_dt_voting_power,num_delegates_to_majority,num_delegates_to_quorum
30,0x2deb7c0704f9696c976ed73d449badefab67c399,31,"<a href=""https://vote.optimism.io/delegates/0x2deb7c0704f9696c976ed73d449badefab67c399"" target =""_blank"">0x2deb7c0704f9696c976ed73d449badefab67c399</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x2deb7c0704f9696c976ed73d449badefab67c399' target='_blank'>🔗 ✨</a>,|,1000998.4941244068,0.0111795618357889,|,493.0504318114836,0.0004928013484781929,|,74,9.75076260187241e-05,0x2deb7c0704f9696c976ed73d449badefab67c399,0x2deb7c0704f9696c976ed73d449badefab67c399,1,0.7608575394098946,68125858.81088427,11,4
31,0x395136a88f087a2a013e6621ccfc551e5b9aa552,32,"<a href=""https://vote.optimism.io/delegates/0x395136a88f087a2a013e6621ccfc551e5b9aa552"" target =""_blank"">0x395136a88f087a2a013e6621ccfc551e5b9aa552</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x395136a88f087a2a013e6621ccfc551e5b9aa552' target='_blank'>🔗 ✨</a>,|,1000423.442055314,0.0111731394183697,|,144.96169062436093,0.00014492133287872955,|,106,0.0001396730859187,0x395136a88f087a2a013e6621ccfc551e5b9aa552,0x395136a88f087a2a013e6621ccfc551e5b9aa552,1,0.7720306788282644,69126282.25293958,11,4
32,0x7575f04a46b6d76142723e765f7546c354773406,33,"<a href=""https://vote.optimism.io/delegates/0x7575f04a46b6d76142723e765f7546c354773406"" target =""_blank"">anthiaslabs.eth - 0x75...3406</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x7575f04a46b6d76142723e765f7546c354773406' target='_blank'>🔗 ✨</a>,|,1000032.8391922828,0.011168777005353,|,32.839191851671785,3.283919185165763e-05,|,10,1.31767062187465e-05,anthiaslabs.eth,0x7575f04a46b6d76142723e765f7546c354773406,1,0.7831994558336174,70126315.09213187,11,4
33,0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,34,"<a href=""https://vote.optimism.io/delegates/0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5"" target =""_blank"">Katie - katiegarcia.eth - 0x75...3ee5</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5' target='_blank'>🔗 ✨</a>,|,972634.2403968448,0.0108627782139008,|,-171829.66176615632,-0.15013987024090808,|,7473,0.0098469525572692,Katie,0x75536cf4f01c2bfa528f5c74ddc1232db3af3ee5,1,0.7940622340475182,71098949.33252871,11,4
34,0xdab0d648a2a771e6952916a822dddf738b535f5a,35,"<a href=""https://vote.optimism.io/delegates/0xdab0d648a2a771e6952916a822dddf738b535f5a"" target =""_blank"">🔥_🔥 & The Wildfire Infrastructure Pod - fire-infra.pod.xyz - 0xda...5f5a</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0xdab0d648a2a771e6952916a822dddf738b535f5a' target='_blank'>🔗 ✨</a>,|,772038.7413628086,0.0086224453876326,|,-980.2510136170312,-0.0012680814097510464,|,600,0.0007906023731247,🔥_🔥 & The Wildfire Infrastructure Pod,0xdab0d648a2a771e6952916a822dddf738b535f5a,1,0.8026846794351508,71870988.07389152,11,4
35,0x8f73be66ca8c79382f72139be03746343bf5faa0,36,"<a href=""https://vote.optimism.io/delegates/0x8f73be66ca8c79382f72139be03746343bf5faa0"" target =""_blank"">David Mihal - mihal.eth - 0x8f...faa0</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x8f73be66ca8c79382f72139be03746343bf5faa0' target='_blank'>🔗 ✨</a>,|,686302.4260137175,0.0076649070450237,|,-19879.475193196675,-0.02815064384859094,|,4281,0.0056409479322453,David Mihal,0x8f73be66ca8c79382f72139be03746343bf5faa0,1,0.8103495864801745,72557290.49990524,11,4
36,0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,37,"<a href=""https://vote.optimism.io/delegates/0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251"" target =""_blank"">Quix (Optimism NFT Marketplace) - 0xb1...8251</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251' target='_blank'>🔗 ✨</a>,|,671396.1995761411,0.0074984281929821,|,-22194.584546214668,-0.03199953784607862,|,16171,0.0213080516263349,Quix (Optimism NFT Marketplace),0xb1ea5a3e5ea7fa1834d48058ecda26d8c59e8251,1,0.8178480146731567,73228686.69948138,11,4
37,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,38,"<a href=""https://vote.optimism.io/delegates/0x839395e20bbb182fa440d08f850e6c7a8f6f0780"" target =""_blank"">Griff Green - griff.eth - 0x83...0780</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x839395e20bbb182fa440d08f850e6c7a8f6f0780' target='_blank'>🔗 ✨</a>,|,566949.8737430986,0.006331928777623,|,-91188.89775208464,-0.13855572973602276,|,2407,0.0031716331868522,Griff Green,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,0.8241799434507798,73795636.57322448,11,4
38,0x45a10f35befa4ab841c77860204b133118b7ccae,39,"<a href=""https://vote.optimism.io/delegates/0x45a10f35befa4ab841c77860204b133118b7ccae"" target =""_blank"">Alejandro Santander a.k.a. The Ethernaut - theethernaut.eth - 0x45...ccae</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x45a10f35befa4ab841c77860204b133118b7ccae' target='_blank'>🔗 ✨</a>,|,541950.0362611879,0.0060527203365972,|,11425.064135072636,0.021535393686155636,|,4171,0.0054960041638391,Alejandro Santander a.k.a. The Ethernaut,0x45a10f35befa4ab841c77860204b133118b7ccae,1,0.830232663787377,74337586.60948567,11,4
39,0x2c6c638b93ba5a11dbd419305f14749fc8aa2b63,40,"<a href=""https://vote.optimism.io/delegates/0x2c6c638b93ba5a11dbd419305f14749fc8aa2b63"" target =""_blank"">0x2c6c638b93ba5a11dbd419305f14749fc8aa2b63</a>",<a href='https://dune.com/oplabspbc/op-token-house-top-delegators-by-delegate?Delegate=0x2c6c638b93ba5a11dbd419305f14749fc8aa2b63' target='_blank'>🔗 ✨</a>,|,497152.7620943359,0.0055524060008986,|,96476.90008966433,0.24078540595624773,|,13,1.712971808437045e-05,0x2c6c638b93ba5a11dbd419305f14749fc8aa2b63,0x2c6c638b93ba5a11dbd419305f14749fc8aa2b63,1,0.8357850697882757,74834739.37158,11,4
